"Local Date","Local Time","Air temp 1","rh","Rainfall (mm)","sp5 Light","Windspeed Average mph","Windspeed Gust Max mph","Soil temp2","Bat Volt","Serial No.","Label","Name"
"14-02-23","06:00:01","-3.2","100","0","0","0","0","3.8","012.9","2428","Weather Station","allpress"
"14-02-23","07:00:01","-3.5","100","0","0","0","0","3.7","012.9","2428","Weather Station","allpress"
"14-02-23","08:00:01","-3.2","100","0","63.44","0","0","3.6","012.9","2428","Weather Station","allpress"
"14-02-23","09:00:01","-2","100","0","139.08","1.75","3.25","3.6","013.3","2428","Weather Station","allpress"
"14-02-23","10:00:01","-1","100","0","265.96","6.23","10.75","3.6","013.7","2428","Weather Station","allpress"
"14-02-23","11:00:01","1","100","0","336.72","8.98","10","3.6","013.7","2428","Weather Station","allpress"
"14-02-23","12:00:01","2.7","100","0","324.52","12.28","7.5","3.6","013.7","2428","Weather Station","allpress"
"14-02-23","13:00:01","3.7","100","0","348.92","12.4","7.5","3.6","013.7","2428","Weather Station","allpress"
"14-02-23","14:00:01","5","100","0","397.72","13.53","9","3.7","013.7","2428","Weather Station","allpress"
"14-02-23","15:00:01","6.6","100","0","234.24","10.95","8.25","3.9","013.8","2428","Weather Station","allpress"
"14-02-23","16:00:01","7.4","100","0","114.68","4.5","7.5","4","013.4","2428","Weather Station","allpress"
"14-02-23","17:00:01","5.3","100","0","19.52","0","0","4.2","013.1","2428","Weather Station","allpress"
"14-02-23","18:00:01","2.4","100","0","0","0","0","4.2","013.1","2428","Weather Station","allpress"
"14-02-23","19:00:01","0.5","100","0","0","0.15","1.5","4.1","013.0","2428","Weather Station","allpress"
"14-02-23","20:00:01","-1.2","100","0","0","0","0","4","013.0","2428","Weather Station","allpress"
"14-02-23","21:00:01","-1.3","100","0","0","0","0","3.8","013.0","2428","Weather Station","allpress"
"14-02-23","22:00:01","-1.9","100","0","0","0","0","3.7","012.9","2428","Weather Station","allpress"
"14-02-23","23:00:01","0.4","100","0","0","0","0","3.6","012.9","2428","Weather Station","allpress"
"15-02-23","00:00:01","0.5","100","0","0","0","0","3.5","012.9","2428","Weather Station","allpress"
"15-02-23","01:00:01","-1.7","100","0","0","0","1.5","3.4","012.9","2428","Weather Station","allpress"
"15-02-23","02:00:01","0","100","0","0","0.08","2.5","3.2","012.9","2428","Weather Station","allpress"
"15-02-23","03:00:01","-2.6","100","0","0","0","0","3.1","012.8","2428","Weather Station","allpress"
"15-02-23","04:00:01","-3","100","0","0","0","0","3","012.8","2428","Weather Station","allpress"
"15-02-23","05:00:01","-3.1","100","0","0","0","0","2.8","012.8","2428","Weather Station","allpress"
"15-02-23","06:00:01","-1.6","100","0","0","0.33","2.5","2.7","012.8","2428","Weather Station","allpress"
"15-02-23","07:00:01","-1.3","100","0","0","0.68","2.5","2.7","012.8","2428","Weather Station","allpress"
"15-02-23","08:00:01","0","100","0","85.4","0.58","2.5","2.7","012.9","2428","Weather Station","allpress"
"15-02-23","09:00:01","3.1","100","0","353.8","6.58","5.75","2.6","013.7","2428","Weather Station","allpress"
"15-02-23","10:00:01","5.2","100","0","405.04","12.7","7.5","2.6","013.7","2428","Weather Station","allpress"
"15-02-23","11:00:01","8.9","94.1","0","541.68","21.93","16.5","2.6","013.8","2428","Weather Station","allpress"
"15-02-23","12:00:01","11.3","76.9","0","541.68","23.08","19","2.7","013.8","2428","Weather Station","allpress"
"15-02-23","13:00:01","12","70.9","0","480.68","26.73","13.25","3","013.8","2428","Weather Station","allpress"
"15-02-23","14:00:01","13.5","67.8","0","366","26.85","14","3.3","013.8","2428","Weather Station","allpress"
"15-02-23","15:00:01","14.2","62.5","0","248.88","24.2","17.5","3.6","013.8","2428","Weather Station","allpress"
"15-02-23","16:00:01","13.5","69.8","0","148.84","19.58","11.5","3.9","013.5","2428","Weather Station","allpress"
"15-02-23","17:00:01","11.5","78.2","0","7.32","14.93","10","4.2","013.2","2428","Weather Station","allpress"
"15-02-23","18:00:01","10.5","83.4","0","0","12.58","6.5","4.4","013.1","2428","Weather Station","allpress"
"15-02-23","19:00:01","10.2","87.5","0","0","1.9","4","4.4","013.1","2428","Weather Station","allpress"
"15-02-23","20:00:01","9.9","89.6","0","0","4.05","9","4.5","013.1","2428","Weather Station","allpress"
"15-02-23","21:00:01","9.6","100","0","0","11.65","10","4.6","013.1","2428","Weather Station","allpress"
"15-02-23","22:00:01","7.5","100","0","0","6.1","6.5","4.7","013.1","2428","Weather Station","allpress"
"15-02-23","23:00:01","6.2","100","0","0","3.33","10.75","4.8","013.0","2428","Weather Station","allpress"
"16-02-23","00:00:01","5.9","100","0","0","8.5","10","4.8","013.0","2428","Weather Station","allpress"
"16-02-23","01:00:01","5.3","100","0","0","9","10","4.8","013.0","2428","Weather Station","allpress"
"16-02-23","02:00:01","5.4","100","0","0","8.2","15","4.8","013.0","2428","Weather Station","allpress"
"16-02-23","03:00:01","5.8","100","0","0","15.03","12.5","4.8","013.0","2428","Weather Station","allpress"
"16-02-23","04:00:01","5.9","100","0","0","13.3","11.5","4.8","013.0","2428","Weather Station","allpress"
"16-02-23","05:00:01","6.1","100","0","0","13.73","15","4.8","012.9","2428","Weather Station","allpress"
"16-02-23","06:00:01","5.9","100","0","0","14.45","7.5","4.8","012.9","2428","Weather Station","allpress"
"16-02-23","07:00:01","6.6","99","0","0","19.35","10","4.8","012.9","2428","Weather Station","allpress"
"16-02-23","08:00:01","7","99.3","0","31.72","19.2","10","4.8","012.9","2428","Weather Station","allpress"
"16-02-23","09:00:01","7.8","97","0","124.44","23.5","12.5","4.8","013.1","2428","Weather Station","allpress"
"16-02-23","10:00:01","8.6","97.9","0","158.6","24.78","14","4.9","013.2","2428","Weather Station","allpress"
"16-02-23","11:00:01","9.7","97.1","0","275.72","30.05","15","5","013.4","2428","Weather Station","allpress"
"16-02-23","12:00:01","11.1","94.6","0","248.88","28.65","17.5","5.1","013.4","2428","Weather Station","allpress"
"16-02-23","13:00:01","12","91.5","0","331.84","33.53","16.5","5.2","013.6","2428","Weather Station","allpress"
"16-02-23","14:00:01","12.9","87.9","0","456.28","38.23","19","5.3","013.8","2428","Weather Station","allpress"
"16-02-23","15:00:01","12.1","91.5","0","151.28","34.35","16.5","5.5","013.3","2428","Weather Station","allpress"
"16-02-23","16:00:01","12.1","90.7","0","107.36","25.83","13.25","5.7","013.2","2428","Weather Station","allpress"
"16-02-23","17:00:01","11.3","90.6","0","14.64","23.9","14","5.8","013.1","2428","Weather Station","allpress"
"16-02-23","18:00:01","10","96.3","0","0","18.23","10.75","5.9","013.1","2428","Weather Station","allpress"
"16-02-23","19:00:01","9.3","96.3","0","0","21.75","13.25","5.9","013.0","2428","Weather Station","allpress"
"16-02-23","20:00:01","9","98","0","0","24.5","13.25","5.9","013.0","2428","Weather Station","allpress"
"16-02-23","21:00:01","8.7","98.5","0","0","23.75","13.25","5.9","013.0","2428","Weather Station","allpress"
"16-02-23","22:00:01","8.8","97.3","0","0","29.93","16.5","5.9","013.0","2428","Weather Station","allpress"
"16-02-23","23:00:01","8.3","98.2","0","0","30.43","15.75","6","012.9","2428","Weather Station","allpress"
"17-02-23","00:00:01","8.3","100","0","0","26.55","12.5","6","012.9","2428","Weather Station","allpress"
"17-02-23","01:00:01","9.3","100","0","0","31.35","15.75","6","012.9","2428","Weather Station","allpress"
"17-02-23","02:00:01","9.8","100","0","0","32.83","16.5","6","012.9","2428","Weather Station","allpress"
"17-02-23","03:00:01","10.2","100","0","0","34.93","17.5","6","012.9","2428","Weather Station","allpress"
"17-02-23","04:00:01","9.6","98.7","0","0","39.23","17.5","6.1","012.9","2428","Weather Station","allpress"
"17-02-23","05:00:01","9.4","98.2","0","0","31.2","15.75","6.2","012.9","2428","Weather Station","allpress"
"17-02-23","06:00:01","9.2","97.5","0","0","35.05","17.5","6.2","012.9","2428","Weather Station","allpress"
"17-02-23","07:00:01","9.1","96.9","0","0","33.45","16.5","6.2","012.9","2428","Weather Station","allpress"
"17-02-23","08:00:01","10","96.8","0","112.24","38.8","18.25","6.2","013.1","2428","Weather Station","allpress"
"17-02-23","09:00:01","11.2","93","0","126.88","47.53","21.5","6.2","013.1","2428","Weather Station","allpress"
"17-02-23","10:00:01","11.9","89.1","0","187.88","47.95","23.25","6.3","013.3","2428","Weather Station","allpress"
"17-02-23","11:00:01","13.8","81.4","0","558.76","42.28","20.75","6.4","013.8","2428","Weather Station","allpress"
"17-02-23","12:00:01","14.2","76.8","0","419.68","45.25","24","6.5","013.8","2428","Weather Station","allpress"
"17-02-23","13:00:01","15.6","71.7","0","580.72","33.15","19","6.6","013.8","2428","Weather Station","allpress"
"17-02-23","14:00:01","16.5","68.4","0","473.36","30.85","17.5","6.8","013.8","2428","Weather Station","allpress"
"17-02-23","15:00:01","15.4","61.5","0","244","42.08","19","7","013.8","2428","Weather Station","allpress"
"17-02-23","16:00:01","15.6","61.9","0","151.28","28.9","15.75","7.1","013.5","2428","Weather Station","allpress"
"17-02-23","17:00:01","12.5","73.5","0","14.64","15.8","13.25","7.2","013.2","2428","Weather Station","allpress"
"17-02-23","18:00:01","9.6","86.2","0","0","6.18","9","7.2","013.1","2428","Weather Station","allpress"
"17-02-23","19:00:01","8.6","95","0","0","0","3.25","7.2","013.1","2428","Weather Station","allpress"
"17-02-23","20:00:01","7.7","100","0","0","0","0","7.1","013.1","2428","Weather Station","allpress"
"17-02-23","21:00:01","10.2","97.9","0","0","11.78","7.5","7","013.1","2428","Weather Station","allpress"
"17-02-23","22:00:01","10.2","98.5","0","0","19.2","13.25","7","013.0","2428","Weather Station","allpress"
"17-02-23","23:00:01","10.2","99.5","0","0","29.08","16.5","6.9","013.0","2428","Weather Station","allpress"
"18-02-23","00:00:01","10.7","98.1","0","0","31.98","15.75","7","013.0","2428","Weather Station","allpress"
"18-02-23","01:00:01","10.8","97","0","0","30.83","14","7","013.0","2428","Weather Station","allpress"
"18-02-23","02:00:01","10.6","95.7","0","0","32.83","15","7.1","013.0","2428","Weather Station","allpress"
"18-02-23","03:00:01","10.2","94.6","0","0","36.33","17.5","7.1","013.0","2428","Weather Station","allpress"
"18-02-23","04:00:01","9.6","93.5","0","0","32.28","16.5","7.1","013.0","2428","Weather Station","allpress"
"18-02-23","05:00:01","9.2","91.5","0","0","34.43","17.5","7.1","013.0","2428","Weather Station","allpress"
"18-02-23","06:00:01","9.1","89.8","0","0","37.7","19","7.1","012.9","2428","Weather Station","allpress"
"18-02-23","07:00:01","9","94","0","0","25.15","15","7.1","012.9","2428","Weather Station","allpress"
"18-02-23","08:00:01","10.6","91.2","0","63.44","29.23","16.5","7","012.9","2428","Weather Station","allpress"
"18-02-23","09:00:01","12","85.8","0","253.76","32.5","17.5","7","013.7","2428","Weather Station","allpress"
"18-02-23","10:00:01","11.9","89","0","114.68","28.58","17.5","7","013.3","2428","Weather Station","allpress"
"18-02-23","11:00:01","13.4","82","0","366","32.18","19","7.1","013.8","2428","Weather Station","allpress"
"18-02-23","12:00:01","14.6","72.1","0","800.32","36.05","20","7.2","013.8","2428","Weather Station","allpress"
"18-02-23","13:00:01","15.1","65.8","0","714.92","39.55","20","7.2","013.8","2428","Weather Station","allpress"
"18-02-23","14:00:01","13.2","75.7","0","236.68","33.25","18.25","7.3","013.4","2428","Weather Station","allpress"
"18-02-23","15:00:01","13.2","80.6","0","146.4","23.43","15.75","7.4","013.3","2428","Weather Station","allpress"
"18-02-23","16:00:01","13","72.4","0","78.08","26.1","15","7.5","013.2","2428","Weather Station","allpress"
"18-02-23","17:00:01","12.4","74.8","0","21.96","20.95","11.5","7.6","013.1","2428","Weather Station","allpress"
"18-02-23","18:00:01","11.3","89.1","0","0","17.65","10","7.6","013.1","2428","Weather Station","allpress"
"18-02-23","19:00:01","10.8","91","0","0","20.53","13.25","7.6","013.1","2428","Weather Station","allpress"
"18-02-23","20:00:01","11","82.5","0","0","25.4","14","7.6","013.1","2428","Weather Station","allpress"
"18-02-23","21:00:01","10.7","82.9","0","0","22.58","12.5","7.6","013.0","2428","Weather Station","allpress"
"18-02-23","22:00:01","10.4","83.2","0","0","19.1","10.75","7.5","013.0","2428","Weather Station","allpress"
"18-02-23","23:00:01","10.3","84.3","0","0","21.93","13.25","7.5","013.0","2428","Weather Station","allpress"
"19-02-23","00:00:01","10.2","82.8","0","0","25.95","15.75","7.5","013.0","2428","Weather Station","allpress"
"19-02-23","01:00:01","10.2","80.3","0","0","26.95","14","7.5","013.0","2428","Weather Station","allpress"
"19-02-23","02:00:01","9.5","81.2","0","0","33.25","17.5","7.4","012.9","2428","Weather Station","allpress"
"19-02-23","03:00:01","9.2","84.2","0","0","25.9","14","7.4","012.9","2428","Weather Station","allpress"
"19-02-23","04:00:01","8.5","86","0","0","36.3","18.25","7.3","012.9","2428","Weather Station","allpress"
"19-02-23","05:00:01","8.5","82.6","0","0","33.65","19","7.3","012.9","2428","Weather Station","allpress"
"19-02-23","06:00:01","6.6","83","0","0","37","20","7.2","012.9","2428","Weather Station","allpress"
"19-02-23","07:00:01","5.9","86.4","0","0","22.5","15","7.2","012.9","2428","Weather Station","allpress"
"19-02-23","08:00:01","6","86.4","0","207.4","19.35","12.5","7.1","013.7","2428","Weather Station","allpress"
"19-02-23","09:00:01","7.5","80.4","0","417.24","22.08","11.5","7","013.8","2428","Weather Station","allpress"
"19-02-23","10:00:01","9","70.6","0","624.64","27.43","14","7","013.8","2428","Weather Station","allpress"
"19-02-23","11:00:01","10.4","65.8","0","685.64","25.73","13.25","6.9","013.8","2428","Weather Station","allpress"
"19-02-23","12:00:01","10.3","60.7","0","668.56","27.2","14","6.9","013.8","2428","Weather Station","allpress"
"19-02-23","13:00:01","10.7","62.6","0","397.72","26.78","12.5","6.9","013.8","2428","Weather Station","allpress"
"19-02-23","14:00:01","12.4","54.7","0","417.24","25.53","17.5","7","013.8","2428","Weather Station","allpress"
"19-02-23","15:00:01","12.5","58.2","0","300.12","24.93","12.5","7.1","013.8","2428","Weather Station","allpress"
"19-02-23","16:00:01","11.8","64.6","0","175.68","26.55","12.5","7.1","013.6","2428","Weather Station","allpress"
"19-02-23","17:00:01","10.2","71.5","0","41.48","22.45","12.5","7.2","013.2","2428","Weather Station","allpress"
"19-02-23","18:00:01","7.3","81.7","0","0","9.68","7.5","7.2","013.1","2428","Weather Station","allpress"
"19-02-23","19:00:01","6","90.4","0","0","4.78","7.5","7.2","013.1","2428","Weather Station","allpress"
"19-02-23","20:00:01","7.4","90.9","0","0","14.7","9","7.1","013.1","2428","Weather Station","allpress"
"19-02-23","21:00:01","6.7","94.1","0","0","22.8","12.5","7","013.0","2428","Weather Station","allpress"
"19-02-23","22:00:01","5.2","97.1","0","0","21.98","11.5","6.9","013.0","2428","Weather Station","allpress"
"19-02-23","23:00:01","4.7","100","0","0","19.9","15","6.9","013.0","2428","Weather Station","allpress"
"20-02-23","00:00:01","5.2","100","0","0","20.35","12.5","6.8","013.0","2428","Weather Station","allpress"
"20-02-23","01:00:01","5.1","100","0","0","25.05","14","6.7","013.0","2428","Weather Station","allpress"
"20-02-23","02:00:01","5.4","100","0","0","19.3","11.5","6.6","013.0","2428","Weather Station","allpress"
"20-02-23","03:00:01","5.9","99.7","0","0","26.68","13.25","6.6","013.0","2428","Weather Station","allpress"
"20-02-23","04:00:01","5.9","100","0","0","32.35","16.5","6.6","012.9","2428","Weather Station","allpress"
"20-02-23","05:00:01","5.9","100","0","0","33.83","15.75","6.5","012.9","2428","Weather Station","allpress"
"20-02-23","06:00:01","6.2","100","0","0","34.28","16.5","6.5","012.9","2428","Weather Station","allpress"
"20-02-23","07:00:01","6.3","100","0","0","30.43","15","6.5","012.9","2428","Weather Station","allpress"
"20-02-23","08:00:01","7.2","99.1","0","207.4","29.05","15","6.4","013.7","2428","Weather Station","allpress"
"20-02-23","09:00:01","9.9","89","0","434.32","32.15","16.5","6.4","013.8","2428","Weather Station","allpress"
"20-02-23","10:00:01","11.7","80.8","0","566.08","34.75","18.25","6.5","013.8","2428","Weather Station","allpress"
"20-02-23","11:00:01","13.4","75","0","612.44","33.53","19","6.6","013.8","2428","Weather Station","allpress"
"20-02-23","12:00:01","14.6","69.8","0","602.68","34.73","19","6.6","013.8","2428","Weather Station","allpress"
"20-02-23","13:00:01","15","66.9","0","531.92","37.58","19","6.8","013.8","2428","Weather Station","allpress"
"20-02-23","14:00:01","15.6","64.8","0","429.44","36.45","20","7","013.8","2428","Weather Station","allpress"
"20-02-23","15:00:01","15.9","65.8","0","268.4","36.6","18.25","7.2","013.8","2428","Weather Station","allpress"
"20-02-23","16:00:01","15.2","68.9","0","143.96","30.73","15","7.3","013.5","2428","Weather Station","allpress"
"20-02-23","17:00:01","11.9","81.9","0","36.6","29.25","15","7.5","013.2","2428","Weather Station","allpress"
"20-02-23","18:00:01","10.1","90.1","0","0","22.5","12.5","7.6","013.1","2428","Weather Station","allpress"
"20-02-23","19:00:01","8.9","94.8","0","0","21.93","12.5","7.6","013.1","2428","Weather Station","allpress"
"20-02-23","20:00:01","8.1","97.3","0","0","18.6","12.5","7.6","013.1","2428","Weather Station","allpress"
"20-02-23","21:00:01","7.3","100","0","0","19.15","10","7.5","013.1","2428","Weather Station","allpress"
"20-02-23","22:00:01","6.6","100","0","0","18.95","10","7.4","013.0","2428","Weather Station","allpress"
"20-02-23","23:00:01","6.9","100","0","0","5.7","9","7.4","013.0","2428","Weather Station","allpress"
"21-02-23","00:00:01","7.8","100","0","0","14.35","9","7.3","013.0","2428","Weather Station","allpress"
"21-02-23","01:00:01","8.1","97.1","0","0","15.3","9","7.2","013.0","2428","Weather Station","allpress"
"21-02-23","02:00:01","7.9","96","0","0","20.33","11.5","7.2","013.0","2428","Weather Station","allpress"
"21-02-23","03:00:01","7.7","96.5","0","0","21.33","12.5","7.2","013.0","2428","Weather Station","allpress"
"21-02-23","04:00:01","7.6","96.8","0","0","16.43","10.75","7.2","013.0","2428","Weather Station","allpress"
"21-02-23","05:00:01","7.5","96.3","0","0","7.4","6.5","7.2","013.0","2428","Weather Station","allpress"
"21-02-23","06:00:01","7.3","98.1","0","0","0.28","4","7.2","012.9","2428","Weather Station","allpress"
"21-02-23","07:00:01","7.2","99.7","0","0","3.55","5","7.1","012.9","2428","Weather Station","allpress"
"21-02-23","08:00:01","7.4","100","0","63.44","8.1","8.25","7.1","013.0","2428","Weather Station","allpress"
"21-02-23","09:00:01","8.1","96.8","0","165.92","13.68","7.5","7.1","013.2","2428","Weather Station","allpress"
"21-02-23","10:00:01","9","89.6","0","334.28","19.25","14","7.1","013.7","2428","Weather Station","allpress"
"21-02-23","11:00:01","8.6","85.6","0","261.08","18.85","12.5","7.1","013.7","2428","Weather Station","allpress"
"21-02-23","12:00:01","9.1","82.5","0","573.4","17.98","9","7.2","013.8","2428","Weather Station","allpress"
"21-02-23","13:00:01","9.5","80.6","0","536.8","21.5","12.5","7.2","013.8","2428","Weather Station","allpress"
"21-02-23","14:00:01","9.5","83.1","0","366","21.53","13.25","7.2","013.8","2428","Weather Station","allpress"
"21-02-23","15:00:01","8.7","85.8","0","268.4","21.1","10.75","7.2","013.8","2428","Weather Station","allpress"
"21-02-23","16:00:01","8.9","89.3","0","178.12","18.28","10","7.3","013.8","2428","Weather Station","allpress"
"21-02-23","17:00:01","8","93.7","0","26.84","13.7","9","7.3","013.2","2428","Weather Station","allpress"
"21-02-23","18:00:01","7.6","98.5","0","0","9.28","7.5","7.3","013.1","2428","Weather Station","allpress"
"21-02-23","19:00:01","7.6","99.2","0","0","13.33","8.25","7.3","013.1","2428","Weather Station","allpress"
"21-02-23","20:00:01","7","99.1","0","0","9.18","7.5","7.3","013.1","2428","Weather Station","allpress"
"21-02-23","21:00:01","7.1","100","0","0","0.55","4","7.2","013.0","2428","Weather Station","allpress"
"21-02-23","22:00:01","6","100","0","0","1.28","3.25","7.2","013.0","2428","Weather Station","allpress"
"21-02-23","23:00:01","5.9","100","0","0","5.85","10","7.2","013.0","2428","Weather Station","allpress"
"22-02-23","00:00:01","5.5","100","0","0","2.4","5","7.2","013.0","2428","Weather Station","allpress"
"22-02-23","01:00:01","4.9","100","0","0","3.7","6.5","7.1","013.0","2428","Weather Station","allpress"
"22-02-23","02:00:01","5.2","100","0","0","2.03","6.5","7","012.9","2428","Weather Station","allpress"
"22-02-23","03:00:01","5.1","100","1","0","5.15","5.75","7","012.9","2428","Weather Station","allpress"
"22-02-23","04:00:01","5.1","100","1","0","10.95","9","6.9","012.9","2428","Weather Station","allpress"
"22-02-23","05:00:01","5.1","100","0","0","12.53","10.75","6.9","012.9","2428","Weather Station","allpress"
"22-02-23","06:00:01","5.2","100","0","0","8.28","6.5","6.8","012.9","2428","Weather Station","allpress"
"22-02-23","07:00:01","5.2","100","1","0","5.85","5","6.8","012.9","2428","Weather Station","allpress"
"22-02-23","08:00:01","5.3","100","0","19.52","7.65","5.75","6.7","012.9","2428","Weather Station","allpress"
"22-02-23","09:00:01","5.9","100","1","175.68","12.33","15","6.7","013.1","2428","Weather Station","allpress"
"22-02-23","10:00:01","7.2","100","0","402.6","17.05","11.5","6.7","013.7","2428","Weather Station","allpress"
"22-02-23","11:00:01","7.2","100","0","187.88","19.2","15","6.7","013.5","2428","Weather Station","allpress"
"22-02-23","12:00:01","7.2","100","0","131.76","17.2","10","6.8","013.4","2428","Weather Station","allpress"
"22-02-23","13:00:01","7.6","100","0","219.6","17.9","18.25","6.8","013.6","2428","Weather Station","allpress"
"22-02-23","14:00:01","8.1","98.4","0","85.4","17.33","24","6.9","013.4","2428","Weather Station","allpress"
"22-02-23","15:00:01","8.1","91.4","0","90.28","19.68","17.5","6.9","013.4","2428","Weather Station","allpress"
"22-02-23","16:00:01","8","89.8","0","109.8","17.25","18.25","7","013.3","2428","Weather Station","allpress"
"22-02-23","17:00:01","8","87.3","0","46.36","4.83","6.5","7","013.2","2428","Weather Station","allpress"
"22-02-23","18:00:01","7.1","91","0","0","0.55","5","7","013.1","2428","Weather Station","allpress"
"22-02-23","19:00:01","5.1","95.8","0","0","2.28","5.75","7","013.1","2428","Weather Station","allpress"
"22-02-23","20:00:01","4.3","96.7","0","0","2.65","5.75","7","013.0","2428","Weather Station","allpress"
"22-02-23","21:00:01","5.2","100","0","0","14.23","10","6.9","013.0","2428","Weather Station","allpress"
"22-02-23","22:00:01","4.9","100","0","0","16.85","10","6.8","012.9","2428","Weather Station","allpress"
"22-02-23","23:00:01","4.4","100","0","0","16.65","10","6.8","012.9","2428","Weather Station","allpress"
"23-02-23","00:00:01","5","100","1","0","23.23","13.25","6.7","012.9","2428","Weather Station","allpress"
"23-02-23","01:00:01","4.6","100","0","0","25.3","12.5","6.7","012.9","2428","Weather Station","allpress"
"23-02-23","02:00:01","4.5","100","0","0","26.65","13.25","6.6","012.8","2428","Weather Station","allpress"
"23-02-23","03:00:01","4.6","100","0","0","26.03","14","6.6","012.8","2428","Weather Station","allpress"
"23-02-23","04:00:01","5","100","0","0","30.55","17.5","6.6","012.8","2428","Weather Station","allpress"
"23-02-23","05:00:01","5","100","0","0","44","24","6.6","012.8","2428","Weather Station","allpress"
"23-02-23","06:00:01","5","100","0","0","42.75","20.75","6.6","012.8","2428","Weather Station","allpress"
"23-02-23","07:00:01","4.9","100","0","0","42.25","20.75","6.6","012.8","2428","Weather Station","allpress"
"23-02-23","08:00:01","4.9","100","0","85.4","44.7","22.5","6.5","013.1","2428","Weather Station","allpress"
"23-02-23","09:00:01","5.2","100","0","73.2","34.58","17.5","6.5","013.1","2428","Weather Station","allpress"
"23-02-23","10:00:01","6","95","0","305","39.9","16.5","6.4","013.7","2428","Weather Station","allpress"
"23-02-23","11:00:01","7.4","90.2","0","671","46.4","19","6.4","013.8","2428","Weather Station","allpress"
"23-02-23","12:00:01","7.2","81.7","0","363.56","47.05","22.5","6.4","013.8","2428","Weather Station","allpress"
"23-02-23","13:00:01","6.7","81.2","0","363.56","40.9","21.5","6.4","013.8","2428","Weather Station","allpress"
"23-02-23","14:00:01","6.9","73","0","331.84","39.85","17.5","6.4","013.8","2428","Weather Station","allpress"
